date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file
"2025-01-11,14:05:44",[  183] ,[ 1095] *,[  635] ,[ 1291] *,[ 1385] *,[  839] ,[  559] ,[  357] ,[ 2097] **,[  104] ,20250111_140544_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140544_foto_normalized.npy
"2025-01-11,14:05:51",[  183] ,[ 1094] *,[  635] ,[ 1290] *,[ 1384] *,[  838] ,[  558] ,[  356] ,[ 2095] **,[  104] ,20250111_140551_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140551_foto_normalized.npy
"2025-01-11,14:06:00",[  183] ,[ 1094] *,[  635] ,[ 1290] *,[ 1384] *,[  838] ,[  558] ,[  356] ,[ 2096] **,[  104] ,20250111_140600_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140600_foto_normalized.npy
"2025-01-11,14:06:07",[  183] ,[ 1094] *,[  634] ,[ 1289] *,[ 1383] *,[  838] ,[  558] ,[  356] ,[ 2095] **,[  104] ,20250111_140607_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140607_foto_normalized.npy
"2025-01-11,14:06:15",[  182] ,[ 1094] *,[  634] ,[ 1290] *,[ 1383] *,[  838] ,[  558] ,[  356] ,[ 2094] **,[  104] ,20250111_140615_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140615_foto_normalized.npy
"2025-01-11,14:06:23",[  182] ,[ 1094] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2096] **,[  104] ,20250111_140623_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140623_foto_normalized.npy
"2025-01-11,14:06:32",[  182] ,[ 1093] *,[  634] ,[ 1289] *,[ 1383] *,[  837] ,[  558] ,[  356] ,[ 2098] **,[  104] ,20250111_140632_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140632_foto_normalized.npy
"2025-01-11,14:06:40",[  183] ,[ 1093] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  557] ,[  356] ,[ 2096] **,[  104] ,20250111_140640_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140640_foto_normalized.npy
"2025-01-11,14:06:48",[  182] ,[ 1093] *,[  634] ,[ 1288] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2097] **,[  104] ,20250111_140648_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140648_foto_normalized.npy
"2025-01-11,14:06:55",[  182] ,[ 1093] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2098] **,[  104] ,20250111_140655_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140655_foto_normalized.npy
"2025-01-11,14:07:02",[  182] ,[ 1092] *,[  634] ,[ 1288] *,[ 1382] *,[  837] ,[  557] ,[  356] ,[ 2096] **,[  104] ,20250111_140702_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140702_foto_normalized.npy
"2025-01-11,14:07:10",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  836] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140710_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140710_foto_normalized.npy
"2025-01-11,14:07:20",[  182] ,[ 1093] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  557] ,[  356] ,[ 2095] **,[  104] ,20250111_140720_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140720_foto_normalized.npy
"2025-01-11,14:07:28",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2096] **,[  105] ,20250111_140728_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140728_foto_normalized.npy
"2025-01-11,14:08:06",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140806_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140806_foto_normalized.npy
"2025-01-11,14:08:14",[  182] ,[ 1092] *,[  632] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2096] **,[  104] ,20250111_140814_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140814_foto_normalized.npy
"2025-01-11,14:08:22",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  355] ,[ 2096] **,[  104] ,20250111_140822_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140822_foto_normalized.npy
"2025-01-11,14:08:31",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2097] **,[  104] ,20250111_140831_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140831_foto_normalized.npy
"2025-01-11,14:08:40",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2097] **,[  104] ,20250111_140840_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140840_foto_normalized.npy
"2025-01-11,14:08:47",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  836] ,[  557] ,[  356] ,[ 2096] **,[  105] ,20250111_140847_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140847_foto_normalized.npy
"2025-01-11,14:08:56",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  836] ,[  557] ,[  355] ,[ 2096] **,[  104] ,20250111_140856_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140856_foto_normalized.npy
"2025-01-11,14:09:03",[  182] ,[ 1091] *,[  632] ,[ 1287] *,[ 1380] *,[  836] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140903_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140903_foto_normalized.npy
"2025-01-11,14:09:11",[  182] ,[ 1090] *,[  632] ,[ 1286] *,[ 1381] *,[  836] ,[  557] ,[  355] ,[ 2093] **,[  104] ,20250111_140911_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140911_foto_normalized.npy
"2025-01-11,14:09:24",[  182] ,[ 1074] *,[  624] ,[ 1272] *,[ 1367] *,[  823] ,[  551] ,[  351] ,[ 2117] **,[  105] ,20250111_140924_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140924_foto_normalized.npy
"2025-01-11,14:09:37",[  182] ,[ 1074] *,[  624] ,[ 1274] *,[ 1368] *,[  823] ,[  551] ,[  352] ,[ 2117] **,[  105] ,20250111_140937_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140937_foto_normalized.npy
"2025-01-11,14:09:49",[  182] ,[ 1076] *,[  625] ,[ 1275] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2121] **,[  105] ,20250111_140949_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_140949_foto_normalized.npy
"2025-01-11,14:10:06",[  184] ,[ 1111] *,[  642] ,[ 1304] *,[ 1398] *,[  850] ,[  564] ,[  359] ,[ 2094] **,[  104] ,20250111_141006_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141006_foto_normalized.npy
"2025-01-11,14:10:26",[  183] ,[ 1078] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  105] ,20250111_141026_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141026_foto_normalized.npy
"2025-01-11,14:10:52",[  183] ,[ 1080] *,[  626] ,[ 1279] *,[ 1373] *,[  826] ,[  551] ,[  352] ,[ 2127] **,[  106] ,20250111_141052_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141052_foto_normalized.npy
"2025-01-11,14:11:04",[  183] ,[ 1078] *,[  626] ,[ 1278] *,[ 1371] *,[  826] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141104_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141104_foto_normalized.npy
"2025-01-11,14:11:21",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  106] ,20250111_141121_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141121_foto_normalized.npy
"2025-01-11,14:11:35",[  183] ,[ 1077] *,[  625] ,[ 1276] *,[ 1369] *,[  825] ,[  550] ,[  351] ,[ 2122] **,[  105] ,20250111_141135_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141135_foto_normalized.npy
"2025-01-11,14:11:55",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2122] **,[  106] ,20250111_141155_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141155_foto_normalized.npy
"2025-01-11,14:12:12",[  183] ,[ 1078] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2124] **,[  105] ,20250111_141212_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141212_foto_normalized.npy
"2025-01-11,14:12:26",[  183] ,[ 1078] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  106] ,20250111_141226_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141226_foto_normalized.npy
"2025-01-11,14:12:43",[  183] ,[ 1077] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2123] **,[  105] ,20250111_141243_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141243_foto_normalized.npy
"2025-01-11,14:12:55",[  183] ,[ 1077] *,[  626] ,[ 1275] *,[ 1369] *,[  825] ,[  551] ,[  352] ,[ 2123] **,[  106] ,20250111_141255_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141255_foto_normalized.npy
"2025-01-11,14:13:06",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  106] ,20250111_141306_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141306_foto_normalized.npy
"2025-01-11,14:13:16",[  182] ,[ 1076] *,[  626] ,[ 1274] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  105] ,20250111_141316_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141316_foto_normalized.npy
"2025-01-11,14:13:28",[  183] ,[ 1078] *,[  627] ,[ 1276] *,[ 1370] *,[  825] ,[  552] ,[  352] ,[ 2124] **,[  106] ,20250111_141328_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141328_foto_normalized.npy
"2025-01-11,14:13:40",[  185] ,[ 1124] *,[  649] ,[ 1315] *,[ 1409] *,[  861] ,[  570] ,[  363] ,[ 2086] **,[  104] ,20250111_141340_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141340_foto_normalized.npy
"2025-01-11,14:13:51",[  185] ,[ 1122] *,[  648] ,[ 1312] *,[ 1407] *,[  860] ,[  570] ,[  362] ,[ 2086] **,[  104] ,20250111_141351_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141351_foto_normalized.npy
"2025-01-11,14:14:02",[  185] ,[ 1121] *,[  648] ,[ 1313] *,[ 1407] *,[  859] ,[  570] ,[  363] ,[ 2091] **,[  104] ,20250111_141402_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141402_foto_normalized.npy
"2025-01-11,14:14:19",[  182] ,[ 1076] *,[  626] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  352] ,[ 2124] **,[  105] ,20250111_141419_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141419_foto_normalized.npy
"2025-01-11,14:14:30",[  183] ,[ 1077] *,[  627] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141430_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141430_foto_normalized.npy
"2025-01-11,14:14:43",[  183] ,[ 1079] *,[  627] ,[ 1278] *,[ 1371] *,[  826] ,[  551] ,[  352] ,[ 2126] **,[  106] ,20250111_141443_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141443_foto_normalized.npy
"2025-01-11,14:14:54",[  183] ,[ 1078] *,[  627] ,[ 1277] *,[ 1371] *,[  825] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141454_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141454_foto_normalized.npy
"2025-01-11,14:15:15",[  183] ,[ 1076] *,[  626] ,[ 1275] *,[ 1371] *,[  825] ,[  551] ,[  352] ,[ 2122] **,[  105] ,20250111_141515_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141515_foto_normalized.npy
"2025-01-11,14:15:25",[  183] ,[ 1077] *,[  627] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2122] **,[  105] ,20250111_141525_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141525_foto_normalized.npy
"2025-01-11,14:15:37",[  183] ,[ 1078] *,[  627] ,[ 1275] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  106] ,20250111_141537_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/jpc/numpy_files/20250111_141537_foto_normalized.npy
"2025-01-11,13:05:44",[  213] ,[ 1397] *,[  748] ,[ 1543] *,[ 1633] *,[ 1071] *,[  679] ,[  428] ,[ 1722] *,[   90] ,20250111_130544_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130544_foto_normalized.npy
"2025-01-11,13:06:00",[  213] ,[ 1390] *,[  747] ,[ 1533] *,[ 1624] *,[ 1064] *,[  676] ,[  426] ,[ 1716] *,[   89] ,20250111_130600_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130600_foto_normalized.npy
"2025-01-11,13:06:09",[  213] ,[ 1391] *,[  747] ,[ 1533] *,[ 1623] *,[ 1063] *,[  676] ,[  425] ,[ 1716] *,[   89] ,20250111_130609_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130609_foto_normalized.npy
"2025-01-11,13:06:24",[  213] ,[ 1390] *,[  746] ,[ 1531] *,[ 1621] *,[ 1063] *,[  675] ,[  425] ,[ 1714] *,[   89] ,20250111_130624_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130624_foto_normalized.npy
"2025-01-11,13:06:33",[  212] ,[ 1389] *,[  746] ,[ 1531] *,[ 1620] *,[ 1062] *,[  675] ,[  425] ,[ 1714] *,[   89] ,20250111_130633_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130633_foto_normalized.npy
"2025-01-11,13:06:42",[  212] ,[ 1389] *,[  746] ,[ 1530] *,[ 1620] *,[ 1062] *,[  674] ,[  425] ,[ 1713] *,[   89] ,20250111_130642_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130642_foto_normalized.npy
"2025-01-11,13:06:52",[  212] ,[ 1388] *,[  746] ,[ 1530] *,[ 1620] *,[ 1062] *,[  675] ,[  425] ,[ 1713] *,[   89] ,20250111_130652_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130652_foto_normalized.npy
"2025-01-11,13:07:00",[  212] ,[ 1388] *,[  746] ,[ 1529] *,[ 1620] *,[ 1062] *,[  674] ,[  425] ,[ 1714] *,[   89] ,20250111_130700_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130700_foto_normalized.npy
"2025-01-11,13:07:09",[  212] ,[ 1387] *,[  745] ,[ 1529] *,[ 1619] *,[ 1061] *,[  674] ,[  425] ,[ 1712] *,[   89] ,20250111_130709_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130709_foto_normalized.npy
"2025-01-11,13:07:17",[  212] ,[ 1388] *,[  745] ,[ 1528] *,[ 1619] *,[ 1061] *,[  674] ,[  425] ,[ 1712] *,[   89] ,20250111_130717_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130717_foto_normalized.npy
"2025-01-11,13:07:25",[  212] ,[ 1388] *,[  745] ,[ 1528] *,[ 1619] *,[ 1061] *,[  674] ,[  425] ,[ 1713] *,[   88] ,20250111_130725_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130725_foto_normalized.npy
"2025-01-11,13:07:38",[  212] ,[ 1387] *,[  745] ,[ 1528] *,[ 1618] *,[ 1060] *,[  674] ,[  424] ,[ 1710] *,[   89] ,20250111_130738_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130738_foto_normalized.npy
"2025-01-11,13:07:46",[  212] ,[ 1387] *,[  745] ,[ 1528] *,[ 1618] *,[ 1061] *,[  674] ,[  424] ,[ 1712] *,[   89] ,20250111_130746_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130746_foto_normalized.npy
"2025-01-11,13:07:57",[  212] ,[ 1386] *,[  745] ,[ 1527] *,[ 1617] *,[ 1060] *,[  674] ,[  424] ,[ 1711] *,[   88] ,20250111_130757_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130757_foto_normalized.npy
"2025-01-11,13:08:05",[  212] ,[ 1386] *,[  745] ,[ 1527] *,[ 1616] *,[ 1059] *,[  673] ,[  424] ,[ 1710] *,[   89] ,20250111_130805_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130805_foto_normalized.npy
"2025-01-11,13:08:14",[  212] ,[ 1386] *,[  745] ,[ 1527] *,[ 1616] *,[ 1060] *,[  673] ,[  424] ,[ 1711] *,[   88] ,20250111_130814_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130814_foto_normalized.npy
"2025-01-11,13:08:22",[  212] ,[ 1385] *,[  745] ,[ 1526] *,[ 1616] *,[ 1059] *,[  673] ,[  424] ,[ 1710] *,[   88] ,20250111_130822_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130822_foto_normalized.npy
"2025-01-11,13:08:31",[  212] ,[ 1386] *,[  744] ,[ 1525] *,[ 1616] *,[ 1059] *,[  673] ,[  424] ,[ 1709] *,[   88] ,20250111_130831_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130831_foto_normalized.npy
"2025-01-11,13:08:39",[  212] ,[ 1386] *,[  744] ,[ 1526] *,[ 1615] *,[ 1059] *,[  673] ,[  424] ,[ 1709] *,[   88] ,20250111_130839_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130839_foto_normalized.npy
"2025-01-11,13:08:52",[  212] ,[ 1386] *,[  744] ,[ 1526] *,[ 1615] *,[ 1059] *,[  673] ,[  424] ,[ 1709] *,[   88] ,20250111_130852_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130852_foto_normalized.npy
"2025-01-11,13:09:06",[  211] ,[ 1384] *,[  743] ,[ 1523] *,[ 1613] *,[ 1057] *,[  671] ,[  423] ,[ 1705] *,[   88] ,20250111_130906_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130906_foto_normalized.npy
"2025-01-11,13:09:30",[  211] ,[ 1383] *,[  743] ,[ 1523] *,[ 1613] *,[ 1057] *,[  671] ,[  423] ,[ 1709] *,[   88] ,20250111_130930_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130930_foto_normalized.npy
"2025-01-11,13:09:49",[  211] ,[ 1383] *,[  743] ,[ 1523] *,[ 1612] *,[ 1057] *,[  671] ,[  423] ,[ 1710] *,[   88] ,20250111_130949_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_130949_foto_normalized.npy
"2025-01-11,13:10:04",[  211] ,[ 1382] *,[  742] ,[ 1522] *,[ 1612] *,[ 1056] *,[  671] ,[  423] ,[ 1709] *,[   88] ,20250111_131004_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131004_foto_normalized.npy
"2025-01-11,13:10:17",[  211] ,[ 1383] *,[  742] ,[ 1523] *,[ 1613] *,[ 1057] *,[  671] ,[  423] ,[ 1710] *,[   88] ,20250111_131017_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131017_foto_normalized.npy
"2025-01-11,13:10:31",[  211] ,[ 1383] *,[  743] ,[ 1522] *,[ 1612] *,[ 1056] *,[  671] ,[  423] ,[ 1709] *,[   88] ,20250111_131031_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131031_foto_normalized.npy
"2025-01-11,13:10:49",[  211] ,[ 1382] *,[  743] ,[ 1522] *,[ 1612] *,[ 1056] *,[  671] ,[  423] ,[ 1709] *,[   88] ,20250111_131049_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131049_foto_normalized.npy
"2025-01-11,13:10:59",[  211] ,[ 1382] *,[  742] ,[ 1521] *,[ 1611] *,[ 1056] *,[  671] ,[  423] ,[ 1709] *,[   88] ,20250111_131059_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131059_foto_normalized.npy
"2025-01-11,13:11:07",[  211] ,[ 1381] *,[  741] ,[ 1521] *,[ 1611] *,[ 1055] *,[  671] ,[  422] ,[ 1709] *,[   88] ,20250111_131107_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131107_foto_normalized.npy
"2025-01-11,13:11:43",[  211] ,[ 1382] *,[  742] ,[ 1521] *,[ 1610] *,[ 1055] *,[  670] ,[  422] ,[ 1708] *,[   88] ,20250111_131143_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131143_foto_normalized.npy
"2025-01-11,13:12:10",[  211] ,[ 1382] *,[  741] ,[ 1520] *,[ 1610] *,[ 1055] *,[  670] ,[  422] ,[ 1708] *,[   88] ,20250111_131210_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131210_foto_normalized.npy
"2025-01-11,13:12:19",[  211] ,[ 1381] *,[  741] ,[ 1520] *,[ 1610] *,[ 1054] *,[  670] ,[  422] ,[ 1706] *,[   88] ,20250111_131219_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131219_foto_normalized.npy
"2025-01-11,13:12:27",[  211] ,[ 1382] *,[  742] ,[ 1520] *,[ 1609] *,[ 1055] *,[  669] ,[  422] ,[ 1706] *,[   88] ,20250111_131227_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/camera/data/files_mnsb_data/lisina/numpy_files/20250111_131227_foto_normalized.npy
