date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file,r_mean,g_mean,b_mean,r_var,g_var,b_var
"2025-01-11,14:06:23",[  182] ,[ 1094] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2096] **,[  104] ,20250111_140623_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140623_foto_normalized.npy,0.10162,0.10786,0.11171,0.06105,0.06745,0.07158
"2025-01-11,14:06:32",[  182] ,[ 1093] *,[  634] ,[ 1289] *,[ 1383] *,[  837] ,[  558] ,[  356] ,[ 2098] **,[  104] ,20250111_140632_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140632_foto_normalized.npy,0.10041,0.10724,0.11131,0.05967,0.06679,0.07117
"2025-01-11,14:06:40",[  183] ,[ 1093] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  557] ,[  356] ,[ 2096] **,[  104] ,20250111_140640_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140640_foto_normalized.npy,0.1009,0.10719,0.11168,0.06028,0.06675,0.07157
"2025-01-11,14:06:48",[  182] ,[ 1093] *,[  634] ,[ 1288] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2097] **,[  104] ,20250111_140648_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140648_foto_normalized.npy,0.10089,0.10777,0.11165,0.06025,0.06765,0.07186
"2025-01-11,14:06:55",[  182] ,[ 1093] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2098] **,[  104] ,20250111_140655_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140655_foto_normalized.npy,0.10065,0.10808,0.11128,0.0599,0.06782,0.07125
"2025-01-11,14:07:02",[  182] ,[ 1092] *,[  634] ,[ 1288] *,[ 1382] *,[  837] ,[  557] ,[  356] ,[ 2096] **,[  104] ,20250111_140702_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140702_foto_normalized.npy,0.10087,0.1069,0.11075,0.06013,0.06621,0.07024
"2025-01-11,14:07:10",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  836] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140710_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140710_foto_normalized.npy,0.10089,0.10669,0.11064,0.06031,0.06635,0.07066
"2025-01-11,14:07:20",[  182] ,[ 1093] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  557] ,[  356] ,[ 2095] **,[  104] ,20250111_140720_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140720_foto_normalized.npy,0.10046,0.10629,0.11066,0.05969,0.06555,0.07028
"2025-01-11,14:07:28",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2096] **,[  105] ,20250111_140728_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140728_foto_normalized.npy,0.10094,0.10766,0.11099,0.06027,0.06725,0.07075
"2025-01-11,14:08:06",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140806_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140806_foto_normalized.npy,0.10078,0.10757,0.11168,0.06016,0.06721,0.07161
"2025-01-11,14:08:14",[  182] ,[ 1092] *,[  632] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2096] **,[  104] ,20250111_140814_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140814_foto_normalized.npy,0.10068,0.10777,0.11267,0.05972,0.06707,0.07241
"2025-01-11,14:08:22",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  355] ,[ 2096] **,[  104] ,20250111_140822_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140822_foto_normalized.npy,0.10096,0.10722,0.11132,0.06021,0.06661,0.07104
"2025-01-11,14:08:31",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2097] **,[  104] ,20250111_140831_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140831_foto_normalized.npy,0.10156,0.10756,0.1118,0.06102,0.06712,0.07169
"2025-01-11,14:08:40",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2097] **,[  104] ,20250111_140840_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140840_foto_normalized.npy,0.10188,0.10772,0.11157,0.0613,0.06724,0.07128
"2025-01-11,14:08:47",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  836] ,[  557] ,[  356] ,[ 2096] **,[  105] ,20250111_140847_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140847_foto_normalized.npy,0.09994,0.10728,0.11185,0.05886,0.06658,0.07159
"2025-01-11,14:08:56",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  836] ,[  557] ,[  355] ,[ 2096] **,[  104] ,20250111_140856_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140856_foto_normalized.npy,0.10219,0.10726,0.11164,0.06161,0.06677,0.07139
"2025-01-11,14:09:03",[  182] ,[ 1091] *,[  632] ,[ 1287] *,[ 1380] *,[  836] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140903_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140903_foto_normalized.npy,0.10205,0.10831,0.11226,0.06151,0.0681,0.07223
"2025-01-11,14:09:11",[  182] ,[ 1090] *,[  632] ,[ 1286] *,[ 1381] *,[  836] ,[  557] ,[  355] ,[ 2093] **,[  104] ,20250111_140911_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140911_foto_normalized.npy,0.10234,0.10661,0.11113,0.06184,0.06602,0.07085
"2025-01-11,14:09:24",[  182] ,[ 1074] *,[  624] ,[ 1272] *,[ 1367] *,[  823] ,[  551] ,[  351] ,[ 2117] **,[  105] ,20250111_140924_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140924_foto_normalized.npy,0.10111,0.10839,0.11093,0.06043,0.06796,0.07059
"2025-01-11,14:09:37",[  182] ,[ 1074] *,[  624] ,[ 1274] *,[ 1368] *,[  823] ,[  551] ,[  352] ,[ 2117] **,[  105] ,20250111_140937_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140937_foto_normalized.npy,0.10049,0.10777,0.11149,0.05974,0.06727,0.07127
"2025-01-11,14:09:49",[  182] ,[ 1076] *,[  625] ,[ 1275] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2121] **,[  105] ,20250111_140949_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140949_foto_normalized.npy,0.1004,0.1064,0.11002,0.05962,0.06571,0.06964
"2025-01-11,14:10:06",[  184] ,[ 1111] *,[  642] ,[ 1304] *,[ 1398] *,[  850] ,[  564] ,[  359] ,[ 2094] **,[  104] ,20250111_141006_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141006_foto_normalized.npy,0.10211,0.10768,0.11239,0.06149,0.06697,0.07211
"2025-01-11,14:10:26",[  183] ,[ 1078] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  105] ,20250111_141026_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141026_foto_normalized.npy,0.10191,0.10843,0.11162,0.06141,0.06812,0.07141
"2025-01-11,14:10:52",[  183] ,[ 1080] *,[  626] ,[ 1279] *,[ 1373] *,[  826] ,[  551] ,[  352] ,[ 2127] **,[  106] ,20250111_141052_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141052_foto_normalized.npy,0.10198,0.10769,0.11171,0.06155,0.06717,0.07139
"2025-01-11,14:11:04",[  183] ,[ 1078] *,[  626] ,[ 1278] *,[ 1371] *,[  826] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141104_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141104_foto_normalized.npy,0.10178,0.10851,0.11284,0.06139,0.06828,0.07289
"2025-01-11,14:11:21",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  106] ,20250111_141121_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141121_foto_normalized.npy,0.09898,0.10719,0.1115,0.05826,0.06674,0.07142
"2025-01-11,14:11:35",[  183] ,[ 1077] *,[  625] ,[ 1276] *,[ 1369] *,[  825] ,[  550] ,[  351] ,[ 2122] **,[  105] ,20250111_141135_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141135_foto_normalized.npy,0.09898,0.10755,0.11171,0.05813,0.06708,0.07153
"2025-01-11,14:11:55",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2122] **,[  106] ,20250111_141155_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141155_foto_normalized.npy,0.09983,0.10747,0.11183,0.05895,0.06677,0.07139
"2025-01-11,14:12:12",[  183] ,[ 1078] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2124] **,[  105] ,20250111_141212_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141212_foto_normalized.npy,0.10042,0.10722,0.11115,0.05969,0.06661,0.07075
"2025-01-11,14:12:26",[  183] ,[ 1078] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  106] ,20250111_141226_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141226_foto_normalized.npy,0.10053,0.10723,0.11175,0.05984,0.06665,0.07154
"2025-01-11,14:12:43",[  183] ,[ 1077] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2123] **,[  105] ,20250111_141243_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141243_foto_normalized.npy,0.10115,0.10693,0.11075,0.06041,0.0662,0.07017
"2025-01-11,14:12:55",[  183] ,[ 1077] *,[  626] ,[ 1275] *,[ 1369] *,[  825] ,[  551] ,[  352] ,[ 2123] **,[  106] ,20250111_141255_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141255_foto_normalized.npy,0.10048,0.10738,0.11153,0.05954,0.06673,0.07124
"2025-01-11,14:13:06",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  106] ,20250111_141306_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141306_foto_normalized.npy,0.10194,0.10844,0.11104,0.06127,0.06792,0.07054
"2025-01-11,14:13:16",[  182] ,[ 1076] *,[  626] ,[ 1274] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  105] ,20250111_141316_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141316_foto_normalized.npy,0.10212,0.10879,0.1111,0.06146,0.06835,0.0707
"2025-01-11,14:13:28",[  183] ,[ 1078] *,[  627] ,[ 1276] *,[ 1370] *,[  825] ,[  552] ,[  352] ,[ 2124] **,[  106] ,20250111_141328_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141328_foto_normalized.npy,0.10225,0.10735,0.11081,0.06166,0.06683,0.07055
"2025-01-11,14:13:40",[  185] ,[ 1124] *,[  649] ,[ 1315] *,[ 1409] *,[  861] ,[  570] ,[  363] ,[ 2086] **,[  104] ,20250111_141340_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141340_foto_normalized.npy,0.10255,0.10898,0.11279,0.06182,0.06845,0.07263
"2025-01-11,14:13:51",[  185] ,[ 1122] *,[  648] ,[ 1312] *,[ 1407] *,[  860] ,[  570] ,[  362] ,[ 2086] **,[  104] ,20250111_141351_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141351_foto_normalized.npy,0.10154,0.10911,0.11305,0.06052,0.06856,0.07278
"2025-01-11,14:14:02",[  185] ,[ 1121] *,[  648] ,[ 1313] *,[ 1407] *,[  859] ,[  570] ,[  363] ,[ 2091] **,[  104] ,20250111_141402_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141402_foto_normalized.npy,0.10075,0.10862,0.1128,0.06008,0.06838,0.07299
"2025-01-11,14:14:19",[  182] ,[ 1076] *,[  626] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  352] ,[ 2124] **,[  105] ,20250111_141419_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141419_foto_normalized.npy,0.10236,0.10714,0.11083,0.06189,0.06669,0.07077
"2025-01-11,14:14:30",[  183] ,[ 1077] *,[  627] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141430_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141430_foto_normalized.npy,0.10122,0.10685,0.11109,0.06051,0.06621,0.07078
"2025-01-11,14:14:43",[  183] ,[ 1079] *,[  627] ,[ 1278] *,[ 1371] *,[  826] ,[  551] ,[  352] ,[ 2126] **,[  106] ,20250111_141443_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141443_foto_normalized.npy,0.10258,0.10893,0.11163,0.06202,0.06868,0.07129
"2025-01-11,14:14:54",[  183] ,[ 1078] *,[  627] ,[ 1277] *,[ 1371] *,[  825] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141454_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141454_foto_normalized.npy,0.10154,0.10842,0.11232,0.06087,0.06807,0.07212
"2025-01-11,14:15:15",[  183] ,[ 1076] *,[  626] ,[ 1275] *,[ 1371] *,[  825] ,[  551] ,[  352] ,[ 2122] **,[  105] ,20250111_141515_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141515_foto_normalized.npy,0.10157,0.10889,0.11285,0.06093,0.06867,0.07275
"2025-01-11,14:15:25",[  183] ,[ 1077] *,[  627] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2122] **,[  105] ,20250111_141525_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141525_foto_normalized.npy,0.10051,0.10821,0.11206,0.05974,0.06774,0.07182
"2025-01-11,14:15:37",[  183] ,[ 1078] *,[  627] ,[ 1275] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  106] ,20250111_141537_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141537_foto_normalized.npy,0.10203,0.10881,0.11211,0.06155,0.06866,0.07206
"2025-01-11,13:05:44",[  213] ,[ 1397] *,[  748] ,[ 1543] *,[ 1633] *,[ 1071] *,[  679] ,[  428] ,[ 1722] *,[   90] ,20250111_130544_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130544_foto_normalized.npy,0.08795,0.11219,0.11551,0.04393,0.07122,0.07532
"2025-01-11,13:06:00",[  213] ,[ 1390] *,[  747] ,[ 1533] *,[ 1624] *,[ 1064] *,[  676] ,[  426] ,[ 1716] *,[   89] ,20250111_130600_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130600_foto_normalized.npy,0.09143,0.11243,0.11704,0.04703,0.07116,0.07669
"2025-01-11,13:06:09",[  213] ,[ 1391] *,[  747] ,[ 1533] *,[ 1623] *,[ 1063] *,[  676] ,[  425] ,[ 1716] *,[   89] ,20250111_130609_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130609_foto_normalized.npy,0.09269,0.11259,0.11605,0.04845,0.07142,0.07543
"2025-01-11,13:06:24",[  213] ,[ 1390] *,[  746] ,[ 1531] *,[ 1621] *,[ 1063] *,[  675] ,[  425] ,[ 1714] *,[   89] ,20250111_130624_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130624_foto_normalized.npy,0.09302,0.11296,0.11726,0.04871,0.07176,0.07681
"2025-01-11,13:06:33",[  212] ,[ 1389] *,[  746] ,[ 1531] *,[ 1620] *,[ 1062] *,[  675] ,[  425] ,[ 1714] *,[   89] ,20250111_130633_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130633_foto_normalized.npy,0.09133,0.11283,0.11745,0.04689,0.07147,0.0769
"2025-01-11,13:06:42",[  212] ,[ 1389] *,[  746] ,[ 1530] *,[ 1620] *,[ 1062] *,[  674] ,[  425] ,[ 1713] *,[   89] ,20250111_130642_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130642_foto_normalized.npy,0.09198,0.11321,0.11732,0.0477,0.07206,0.07681
"2025-01-11,13:06:52",[  212] ,[ 1388] *,[  746] ,[ 1530] *,[ 1620] *,[ 1062] *,[  675] ,[  425] ,[ 1713] *,[   89] ,20250111_130652_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130652_foto_normalized.npy,0.09146,0.11261,0.11698,0.0472,0.07139,0.0765
"2025-01-11,13:07:00",[  212] ,[ 1388] *,[  746] ,[ 1529] *,[ 1620] *,[ 1062] *,[  674] ,[  425] ,[ 1714] *,[   89] ,20250111_130700_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130700_foto_normalized.npy,0.09088,0.11305,0.11621,0.04651,0.07192,0.07555
"2025-01-11,13:07:09",[  212] ,[ 1387] *,[  745] ,[ 1529] *,[ 1619] *,[ 1061] *,[  674] ,[  425] ,[ 1712] *,[   89] ,20250111_130709_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130709_foto_normalized.npy,0.09201,0.11256,0.11688,0.04777,0.07151,0.07655
"2025-01-11,13:07:17",[  212] ,[ 1388] *,[  745] ,[ 1528] *,[ 1619] *,[ 1061] *,[  674] ,[  425] ,[ 1712] *,[   89] ,20250111_130717_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130717_foto_normalized.npy,0.09163,0.11294,0.11673,0.04738,0.07193,0.0764
"2025-01-11,13:07:25",[  212] ,[ 1388] *,[  745] ,[ 1528] *,[ 1619] *,[ 1061] *,[  674] ,[  425] ,[ 1713] *,[   88] ,20250111_130725_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130725_foto_normalized.npy,0.09171,0.11269,0.11728,0.04744,0.07157,0.0771
"2025-01-11,13:07:38",[  212] ,[ 1387] *,[  745] ,[ 1528] *,[ 1618] *,[ 1060] *,[  674] ,[  424] ,[ 1710] *,[   89] ,20250111_130738_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130738_foto_normalized.npy,0.0911,0.11336,0.11744,0.04673,0.07232,0.07713
"2025-01-11,13:07:46",[  212] ,[ 1387] *,[  745] ,[ 1528] *,[ 1618] *,[ 1061] *,[  674] ,[  424] ,[ 1712] *,[   89] ,20250111_130746_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130746_foto_normalized.npy,0.09231,0.11331,0.11776,0.04801,0.07227,0.07754
"2025-01-11,13:07:57",[  212] ,[ 1386] *,[  745] ,[ 1527] *,[ 1617] *,[ 1060] *,[  674] ,[  424] ,[ 1711] *,[   88] ,20250111_130757_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130757_foto_normalized.npy,0.09427,0.1127,0.11729,0.05006,0.07151,0.07689
"2025-01-11,13:08:05",[  212] ,[ 1386] *,[  745] ,[ 1527] *,[ 1616] *,[ 1059] *,[  673] ,[  424] ,[ 1710] *,[   89] ,20250111_130805_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130805_foto_normalized.npy,0.09239,0.11259,0.11702,0.04809,0.07131,0.07646
"2025-01-11,13:08:14",[  212] ,[ 1386] *,[  745] ,[ 1527] *,[ 1616] *,[ 1060] *,[  673] ,[  424] ,[ 1711] *,[   88] ,20250111_130814_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130814_foto_normalized.npy,0.09384,0.11281,0.11724,0.04949,0.0715,0.07665
"2025-01-11,13:08:22",[  212] ,[ 1385] *,[  745] ,[ 1526] *,[ 1616] *,[ 1059] *,[  673] ,[  424] ,[ 1710] *,[   88] ,20250111_130822_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130822_foto_normalized.npy,0.09357,0.11302,0.11694,0.04922,0.07172,0.07629
"2025-01-11,13:08:31",[  212] ,[ 1386] *,[  744] ,[ 1525] *,[ 1616] *,[ 1059] *,[  673] ,[  424] ,[ 1709] *,[   88] ,20250111_130831_foto.jpg,lisina,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/lisina/numpy_files/20250111_130831_foto_normalized.npy,0.09192,0.11362,0.11676,0.04761,0.07259,0.07612
